57,66
26,26
14,14
27,27
26,26
21,22
706,199
35,21
25,25
102,43
9,9
12,12
238,28
265,214
29,29
12,12
353,120
154,68
51,65
50,38
458,154
30,25
342,184
7,7
171,63
54,54
35,35
175,61
242,111
91,70
467,152
59,84
224,77
78,57
26,21
85,54
25,25
655,169
38,27
109,43
24,24
392,140
268,127
22,22
286,67
28,28
2,2
216,106
16,16
7,7
307,54
23,23
38,38
11,11
151,77
536,140
62,41
122,53
126,155
348,89
134,74
36,36
21,17
16,16
73,52
35,35
16,16
85,55
33,33
102,49
198,75
11,11
95,40
336,96
51,37
240,41
81,65
193,97
40,36
11,11
80,40
21,21
147,85
31,31
48,37
315,155
86,124
362,77
3,3
38,29
436,86
19,19
302,112
25,39
13,13
24,24
218,88
190,70
27,27
12,12
73,55
45,45
29,29
21,21
523,117
257,58
19,19
21,21
216,105
22,22
133,101
79,69
33,33
143,68
21,21
9,9
147,61
26,26
8,8
33,33
130,99
30,30
66,52
396,91
49,38
180,72
23,18
26,22
29,29
31,31
721,159
7,7
709,150
272,56
20,20
417,120
2,2
122,94
28,28
25,25
516,141
906,280
51,42
31,41
54,43
41,41
18,18
18,18
144,89
111,70
29,24
30,23
78,71
2,2
21,21
483,124
78,112
95,83
63,50
280,140
76,68
269,56
25,25
129,64
77,48
449,237
76,45
257,57
43,60
250,104
127,71
309,151
412,109
319,171
15,15
274,155
2,2
16,16
49,49
20,20
192,106
161,106
62,51
30,30
21,21
114,97
72,61
13,13
286,77
27,27
348,63
16,17
11,11
281,94
256,56
288,104
134,46
321,58
29,30
19,19
58,34
631,242
16,30
15,15
269,166
15,13
268,135
2,2
14,14
417,95
119,120
89,58
304,69
13,26
326,90
64,46
72,63
87,73
24,24
20,20
449,179
318,74
35,30
76,47
46,46
27,27
24,24
21,17
19,19
601,140
11,11
18,18
118,71
16,16
260,61
235,139
98,43
15,15
16,16
471,180
256,57
22,22
17,18
420,128
360,96
32,32
145,80
75,74
28,28
7,7
2,2
59,36
27,22
49,38
53,37
195,73
302,75
25,23
12,12
29,23
13,13
19,19
31,31
7,7
111,46
18,18
233,100
56,57
162,211
456,121
546,132
179,42
104,75
21,17
33,33
582,108
367,162
22,22
114,51
14,14
23,23
292,131
104,50
452,131
24,24
282,127
28,28
20,20
167,85
2,2
4,4
81,63
68,50
23,23
386,102
2,2
20,20
151,97
39,39
2,2
108,70
247,48
96,41
86,62
31,31
18,15
61,40
49,38
170,74
93,68
47,46
93,67
82,47
243,100
131,62
19,19
22,22
96,61
457,117
95,76
22,23
30,30
36,36
2,2
270,61
11,12
19,19
17,17
2,2
27,27
32,32
19,19
2,2
156,78
129,66
14,14
242,90
18,18
36,36
116,51
7,7
46,35
68,49
13,13
29,29
190,93
602,199
12,12
105,75
39,39
33,33
129,52
362,143
174,56
26,26
19,19
11,12
49,49
69,56
31,31
24,24
306,86
8,8
13,13
709,124
37,28
20,20
524,96
8,8
38,24
369,107
328,189
11,24
26,26
17,17
29,29
340,99
19,19
26,26
40,40
25,22
112,71
47,36
32,32
230,89
215,99
113,94
21,21
17,17
137,91
122,85
65,44
71,69
13,13
182,133
112,49
26,26
112,55
85,54
40,40
31,31
16,16
299,56
147,61
28,28
2,2
29,29
106,64
24,19
12,12
7,7
600,150
36,36
47,32
23,23
370,109
31,31
25,25
245,129
14,14
378,100
24,24
439,210
422,174
73,56
10,10
31,32
28,31
23,23
377,94
26,26
72,28
410,112
102,57
28,28
14,14
12,12
54,54
20,20
304,84
11,24
712,202
31,31
18,18
54,43
142,83
42,31
53,42
251,74
115,58
30,39
9,9
15,15
16,16
296,91
593,151
15,29
41,41
205,98
140,64
170,139
91,36
94,75
96,116
7,7
11,12
69,56
54,54
369,137
2,2
14,14
137,62
73,48
98,87
138,88
208,167
296,73
387,91
17,17
273,116
124,59
136,56
501,138
125,61
23,18
5,5
297,113
149,63
16,16
437,99
11,11
19,19
23,23
26,26
116,51
300,104
152,74
518,195
28,38
26,27
61,35
17,17
23,23
41,41
124,56
248,154
20,20
16,16
85,30
102,47
15,29
53,53
21,21
153,95
24,24
12,12
44,33
14,14
227,28
227,201
14,14
96,77
38,38
94,77
41,41
256,147
49,28
42,42
22,22
184,55
19,19
135,83
30,30
24,24
120,74
595,134
31,31
79,24
11,12
19,19
62,50
216,84
143,72
20,20
68,47
169,42
376,156
2,2
376,92
308,90
96,73
148,70
44,44
23,23
183,76
17,17
3,3
397,135
281,141
255,56
26,26
15,15
43,37
2,2
23,20
2,2
37,37
19,19
102,69
199,67
2,2
547,247
25,22
16,16
22,22
747,204
29,29
379,110
23,23
25,40
90,35
12,12
24,24
39,39
19,19
86,55
13,13
136,293
16,16
54,43
292,85
11,8
29,29
89,57
21,21
133,77
131,65
254,100
21,21
35,35
17,17
14,14
26,26
40,40
24,24
289,82
81,66
121,59
307,89
68,49
117,82
14,14
331,77
304,50
24,24
10,10
157,30
298,163
17,17
218,92
2,2
80,59
490,153
11,8
16,16
52,37
32,30
88,47
22,22
166,91
105,62
28,28
17,17
113,118
65,50
37,58
455,157
2,2
163,36
13,13
15,15
50,43
16,16
24,24
211,90
19,19
337,74
517,96
33,47
19,19
24,24
63,42
60,39
67,46
44,33
245,103
197,128
11,11
192,136
258,49
218,106
13,13
259,108
13,13
280,116
40,29
2,2
243,43
400,147
359,95
90,35
320,94
3,3
522,167
23,23
136,66
98,62
182,106
74,59
16,16
82,27
18,18
60,49
56,51
182,99
6,6
420,153
348,73
98,43
326,100
138,74
2,2
13,13
178,90
11,11
101,84
77,56
17,17
432,171
28,28
6,6
18,18
147,127
31,31
93,58
18,18
32,32
29,29
380,277
26,26
45,39
178,66
27,27
7,7
314,133
168,55
61,65
300,143
17,17
50,50
86,96
294,116
343,78
11,11
102,59
725,181
20,20
71,64
408,139
87,66
2,2
175,215
17,17
83,71
277,138
120,60
559,171
16,16
40,40
9,9
205,102
27,27
29,29
134,95
120,74
10,10
42,42
20,20
265,56
609,85
10,10
250,89
444,200
296,76
108,77
19,19
54,61
144,100
6,6
55,44
16,16
18,18
45,45
192,110
145,78
19,19
34,34
397,110
7,7
77,69
34,34
488,160
35,35
240,41
110,67
43,43
31,31
352,78
13,13
457,97
34,34
534,92
576,104
538,84
115,73
6,6
151,108
258,74
353,89
116,50
70,49
307,51
481,107
2,2
15,15
378,98
32,32
12,12
29,29
209,108
33,33
184,47
231,72
77,75
383,113
493,84
14,14
17,17
32,32
14,14
74,92
36,43
229,180
398,100
189,70
8,8
222,89
30,30
24,24
196,80
4,4
19,19
640,209
20,20
14,14
19,19
50,39
442,132
5,5
142,67
543,116
14,14
49,70
351,82
69,41
30,30
35,35
28,28
125,68
19,19
2,2
28,28
198,77
416,149
109,70
101,46
382,118
139,54
48,40
40,29
25,25
42,42
305,63
68,73
161,34
35,30
15,15
11,11
27,27
34,34
13,13
13,13
125,68
45,45
25,22
123,63
376,101
20,20
617,132
127,64
20,20
122,47
16,16
62,61
25,25
474,123
17,17
16,16
170,110
27,27
38,27
80,55
464,144
2,2
60,27
99,53
134,75
280,76
29,29
17,17
12,12
57,43
30,25
162,83
60,44
15,15
21,21
19,19
915,182
192,72
21,42
115,38
187,94
2,2
68,56
630,114
160,113
122,57
133,61
19,19
45,45
21,17
32,32
98,81
6,6
14,14
12,12
21,21
336,104
24,24
20,20
7,7
246,103
23,23
21,17
187,68
21,17
31,31
56,56
21,21
25,25
109,56
342,76
459,138
14,14
469,147
23,23
13,13
44,39
163,134
14,14
2,2
23,24
120,51
13,13
369,136
384,127
34,34
580,108
26,26
108,67
66,64
299,77
210,79
21,21
15,15
40,40
49,47
125,86
210,133
2,2
3,3
57,33
108,74
109,52
2,2
29,22
189,83
25,18
190,84
107,73
25,22
43,30
37,37
32,25
168,41
26,26
29,29
39,28
346,82
151,100
97,65
190,76
167,79
46,35
15,15
162,103
24,24
103,23
118,78
11,11
3,3
11,11
12,12
11,12
709,185
143,118
11,8
270,112
36,40
128,59
36,36
25,25
146,91
20,20
39,28
25,25
7,7
429,97
285,82
155,101
20,20
20,20
460,73
156,93
23,23
81,60
29,29
43,43
235,166
362,107
49,38
20,20
3,3
4,4
164,37
25,25
201,109
7,7
307,80
148,68
182,81
150,65
31,31
70,32
260,115
36,36
10,10
11,12
435,125
357,106
77,61
277,68
304,80
263,142
23,23
11,8
36,25
109,75
19,19
39,28
16,16
28,28
249,121
387,79
273,165
219,103
158,79
473,115
285,86
405,146
465,122
184,62
138,63
44,44
18,18
30,32
543,167
52,44
19,19
421,103
519,108
486,196
28,28
27,27
36,36
87,55
63,42
14,14
18,21
327,142
60,87
195,116
16,16
23,23
35,21
302,73
38,38
77,67
31,31
350,161
17,17
332,68
401,83
35,24
32,32
274,80
76,43
24,24
139,52
29,29
131,70
3,3
15,29
423,208
7,7
17,17
379,112
18,18
89,66
2,2
302,156
243,120
27,27
125,62
17,17
320,66
23,23
243,123
9,9
43,32
420,116
175,56
77,46
2,2
90,58
18,18
211,103
76,43
174,126
13,13
13,13
136,67
25,25
129,88
36,36
99,67
52,52
33,33
243,95
182,86
412,148
2,2
51,40
3,3
825,161
26,26
32,32
14,14
26,26
29,29
28,21
15,13
15,15
43,35
54,27
17,17
35,35
49,42
12,12
13,13
17,17
43,32
92,100
2,2
157,71
128,63
2,2
131,88
166,98
22,22
15,15
97,46
24,24
194,58
27,27
35,35
60,38
45,42
94,70
484,140
15,29
389,168
421,139
15,13
227,130
275,84
161,59
293,173
90,88
18,18
279,99
727,164
2,2
56,45
53,38
70,52
48,48
16,16
24,24
2,2
2,2
118,53
147,65
21,21
89,57
553,170
127,82
9,9
37,37
196,233
341,185
302,141
334,71
30,30
5,5
26,26
27,27
268,64
60,46
319,136
20,20
267,145
23,23
111,102
57,45
41,41
107,78
34,34
344,93
226,45
654,169
28,28
2,2
15,15
318,168
17,17
38,38
38,38
142,79
331,67
58,42
15,13
11,12
19,19
2,2
14,14
377,116
24,24
35,35
208,79
28,28
47,36
25,25
136,59
179,52
129,67
22,22
621,123
84,41
344,74
22,22
74,76
25,25
37,37
26,26
29,29
608,194
71,48
336,130
158,72
33,33
33,28
31,31
197,100
204,83
2,2
16,16
87,63
255,46
432,101
212,141
23,23
19,19
14,14
151,86
101,44
79,47
8,8
472,101
10,10
8,8
354,154
26,26
32,32
89,109
51,51
7,7
46,21
275,122
16,17
22,22
74,56
12,12
11,8
342,140
228,225
410,104
192,70
27,22
71,50
208,78
477,93
27,27
18,18
236,81
36,36
19,30
461,119
215,155
2,2
19,19
218,99
7,7
166,80
21,21
38,38
43,32
24,24
238,114
217,70
139,107
142,64
313,57
41,41
2,2
40,40
275,169
366,167
423,169
18,18
292,51
223,67
73,70
120,66
429,93
20,20
244,89
35,35
42,40
184,88
81,60
281,103
550,88
110,44
118,58
49,56
74,53
24,24
83,67
337,88
290,79
334,153
77,56
701,141
175,106
280,70
88,60
44,50
21,21
42,43
117,79
86,152
57,51
15,29
165,96
124,107
23,24
164,81
129,75
73,50
232,82
11,12
125,57
52,41
176,145
18,18
183,63
440,114
162,92
29,29
64,53
2,2
75,42
294,194
171,77
84,62
83,70
420,151
16,30
512,118
74,48
14,14
245,92
11,11
21,21
142,70
564,181
419,114
357,135
17,17
374,97
58,54
25,25
16,14
20,20
77,51
23,23
166,89
67,79
25,25
150,72
82,59
416,118
345,128
26,26
2,2
158,94
148,77
344,78
184,128
22,22
39,39
169,99
61,39
41,41
57,41
33,44
27,27
273,83
105,50
20,20
11,12
51,64
64,35
16,16
73,41
7,7
26,26
109,71
88,57
102,47
19,19
396,110
35,24
21,21
13,13
11,12
6,6
286,163
54,54
575,141
24,24
119,53
2,2
658,150
413,95
590,96
96,72
26,26
27,27
29,25
104,63
14,14
49,49
10,10
183,109
722,138
29,29
201,50
155,92
43,38
504,119
69,72
320,83
16,16
72,50
3,3
376,95
119,53
24,21
75,53
18,18
28,28
38,38
125,60
196,67
20,20
18,18
173,68
19,19
66,51
24,24
24,24
30,30
329,137
25,22
282,96
139,88
417,118
99,58
446,115
15,15
25,25
27,27
45,31
573,140
25,22
334,148
473,129
19,19
26,26
11,11
33,33
88,67
16,16
39,49
389,93
234,108
35,24
349,98
476,188
185,119
322,193
271,102
320,67
111,54
138,65
117,52
165,93
76,59
13,13
57,24
111,71
20,20
133,53
189,68
58,47
30,30
14,14
67,46
142,107
39,28
115,45
24,19
241,102
12,12
202,175
16,16
16,16
46,31
13,13
90,89
650,180
108,53
37,37
409,137
30,30
194,136
289,94
38,38
112,51
24,24
84,65
43,33
31,31
269,60
88,33
14,14
27,27
677,149
135,83
38,38
11,11
78,60
158,31
29,33
34,34
233,105
337,111
449,175
47,31
88,34
189,126
68,64
2,2
2,2
47,47
22,22
141,71
104,112
163,36
18,18
321,114
18,18
27,27
29,29
90,68
184,47
108,79
23,26
52,34
309,141
23,23
46,35
76,67
61,44
140,87
11,11
10,10
40,29
17,17
221,58
28,21
6,6
35,35
31,31
13,13
17,17
207,123
2,2
138,61
2,2
443,154
143,86
32,32
401,109
48,48
139,59
19,19
58,40
232,109
100,93
21,17
11,11
39,39
26,26
256,65
12,12
24,24
13,13
96,61
24,24
404,112
44,33
22,22
670,90
71,36
32,32
37,35
86,61
14,14
346,90
106,71
49,38
362,143
6,6
37,23
563,128
26,26
471,74
73,65
28,28
27,27
212,109
12,25
153,69
20,20
3,3
393,148
27,21
25,20
19,19
57,43
159,58
30,30
21,21
13,13
39,25
240,99
11,24
615,131
286,66
16,13
19,19
183,103
2,2
11,24
17,17
88,64
288,73
222,92
2,2
17,17
22,18
2,2
232,43
206,82
77,52
180,93
93,89
507,90
305,138
19,19
104,68
273,64
242,98
116,66
250,127
91,59
161,34
102,57
65,44
100,43
503,121
88,67
35,39
168,90
24,24
18,18
16,16
14,14
18,46
20,20
50,39
135,48
3,3
53,46
585,159
89,34
85,53
543,168
51,36
36,27
23,23
60,34
32,32
182,72
67,46
22,22
53,39
29,29
31,31
12,13
237,102
480,127
42,42
38,38
254,45
225,94
107,50
72,61
773,164
73,52
101,59
33,33
86,55
43,43
2,2
41,30
536,124
328,105
308,128
371,97
3,3
20,20
39,28
320,158
312,96
18,18
250,48
16,13
2,2
662,149
298,56
150,97
12,12
12,12
63,42
337,111
18,18
17,17
28,28
157,30
16,16
98,43
16,16
32,32
29,24
17,17
20,20
9,9
23,23
42,42
149,103
332,75
271,52
23,23
20,20
11,8
93,50
52,52
20,14
116,63
42,31
182,91
2,2
46,33
123,34
34,34
12,12
45,31
27,27
251,52
16,9
258,58
342,99
480,255
42,42
27,27
134,57
2,2
299,64
206,99
348,133
608,140
355,114
385,177
115,50
272,72
548,227
655,150
12,12
25,22
72,56
31,31
16,29
107,49
339,124
202,71
22,22
4,4
2,2
842,203
14,14
35,24
126,98
303,216
37,37
44,35
68,57
2,2
2,2
186,77
22,22
362,86
306,100
86,61
35,35
2,2
103,91
128,61
344,152
22,22
44,30
156,56
168,78
65,85
398,118
29,29
2,2
166,55
72,72
9,9
16,9
80,37
283,64
40,29
6,6
229,160
20,20
3,3
100,35
2,2
24,24
11,8
269,107
14,14
415,96
28,28
60,27
333,144
175,135
117,59
15,13
13,13
351,77
15,15
156,104
278,106
99,122
29,29
227,106
16,16
762,255
69,70
62,49
352,84
2,2
622,176
50,50
11,12
181,106
78,47
282,67
19,19
440,115
392,150
32,32
18,18
63,63
21,21
2,2
301,113
239,69
183,116
27,27
201,113
18,18
183,76
103,48
7,7
57,27
27,27
182,114
8,8
316,85
12,13
24,24
37,37
92,67
527,225
28,28
2,2
32,32
108,42
46,28
226,78
18,18
58,38
174,63
140,117
193,85
50,39
28,28
218,89
319,111
21,21
6,6
3,3
2,2
477,146
20,20
100,81
96,63
20,20
239,80
371,237
14,14
383,93
11,24
96,68
18,18
571,119
128,68
75,51
29,29
83,78
19,19
17,17
21,17
24,24
32,32
30,19
10,10
224,120
13,13
392,82
20,20
254,111
338,97
25,25
194,70
260,89
14,14
30,30
41,40
41,41
35,35
20,20
38,38
387,164
44,33
17,17
7,7
18,46
22,22
101,59
99,43
15,15
29,29
37,37
16,16
55,53
3,3
74,57
21,21
15,15
11,11
33,33
15,15
440,90
168,69
26,26
19,19
36,36
363,88
30,31
254,123
56,45
233,154
19,14
2,2
74,53
352,87
42,42
169,60
25,22
130,81
97,41
86,49
119,51
146,87
28,14
83,79
88,60
21,21
198,86
254,113
184,52
138,86
10,10
27,27
105,70
23,23
11,12
155,76
17,17
35,35
42,36
807,214
47,36
288,129
18,18
29,15
16,13
126,61
7,7
213,84
25,25
238,88
46,38
34,34
46,35
523,163
147,214
240,130
101,46
290,123
245,108
563,119
16,16
211,66
43,46
9,9
15,15
27,27
82,27
114,57
215,275
90,35
253,54
32,28
12,9
161,61
595,160
370,125
111,69
16,16
284,112
344,99
54,99
20,15
197,113
213,100
2,2
154,166
37,26
24,24
615,105
101,80
8,8
15,15
195,117
32,32
9,9
30,30
7,7
31,31
30,24
619,114
721,180
323,60
41,45
35,24
24,24
264,141
223,135
177,37
479,151
156,94
96,41
396,163
78,52
348,116
362,135
69,36
300,98
48,40
46,46
26,26
387,138
92,71
574,144
262,63
298,76
47,47
746,120
17,18
175,55
21,21
13,13
9,9
263,54
200,68
9,9
140,67
111,46
80,19
15,15
18,18
146,78
62,79
114,49
274,55
35,35
80,55
14,14
268,102
78,49
46,46
113,47
253,98
343,99
138,119
85,71
365,107
108,48
23,23
633,158
35,30
21,21
12,12
394,132
774,278
107,33
189,141
3,3
543,121
90,35
8,8
30,30
80,28
197,60
123,58
832,176
79,114
14,14
544,170
33,33
73,52
27,27
127,62
26,26
19,19
14,14
87,32
37,23
339,146
332,135
269,105
71,49
32,32
155,46
202,152
35,35
167,75
26,26
44,44
158,105
2,2
379,92
111,77
16,16
317,207
21,17
156,29
110,77
76,67
23,23
159,74
250,111
42,42
350,158
67,46
2,2
7,7
15,13
21,21
6,6
84,53
7,7
216,103
343,104
119,44
39,38
419,121
132,115
38,38
357,83
29,29
99,44
47,62
84,60
102,72
175,122
526,80
29,29
31,31
69,53
49,49
105,54
14,14
7,7
24,21
25,25
139,63
2,2
23,23
651,110
52,52
226,127
302,110
144,76
46,46
47,36
335,107
99,44
610,104
15,15
168,67
25,22
361,151
39,39
486,156
197,98
54,54
15,13
27,30
153,151
38,38
243,70
12,12
193,53
76,33
183,59
123,58
14,14
59,26
105,88
11,11
736,317
29,29
123,80
65,50
636,119
36,36
24,24
398,112
8,8
559,140
21,21
356,191
232,115
285,58
35,21
263,68
125,71
358,215
26,26
41,41
14,14
145,98
15,15
490,127
291,71
28,28
29,29
350,157
2,2
21,21
46,36
42,37
26,26
212,72
29,29
31,31
536,183
95,63
25,25
192,110
39,28
16,16
15,15
30,30
484,76
341,66
15,15
320,162
578,213
572,100
177,88
294,163
24,24
125,73
176,100
12,12
187,104
38,38
3,3
17,17
260,51
49,49
61,48
252,153
278,110
274,84
169,72
53,65
268,59
32,32
305,172
15,15
14,14
67,65
85,64
349,84
554,197
17,17
49,40
122,53
47,35
328,138
80,25
85,62
181,70
19,19
141,51
42,39
11,11
106,71
